model,mse,r_squared,aic,bic
Basic Single-Stage,0.0289632912146484,-1.9768560545977634,-102.25074635421196,-99.44835159088764
Basic Two-Stage,0.030349011743939044,-2.1192808404077743,-100.84875123579467,-98.04635647247035
Weber Single-Stage,0.025520382727195298,-1.622992852368962,-106.04715919619646,-103.24476443287215
Weber Two-Stage,0.02558384699386638,-1.6295157293821538,-105.97265051147433,-103.17025574815001
Linear Regression,0.008514333187184161,0.12489419412691116,-138.97660508578164,-136.17421032245733
