model,mse,r_squared,aic,bic
Basic Single-Stage,0.005082116082294035,0.9095221073583217,-154.4549241025846,-151.6525293392603
Basic Two-Stage,0.0050989893438998105,0.9092217094281365,-154.35550486056349,-151.55311009723917
Weber Single-Stage,0.005295128898757951,0.9057297991097026,-153.22337365262825,-150.42097888930394
Weber Two-Stage,0.0054211370245252095,0.9034864521474265,-152.5179576881817,-149.71556292485738
Linear Regression,0.004877671265254098,0.913161877860954,-155.68647133708106,-152.88407657375674
