range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-256.9050206062351,0.0721469544398983,0.8447157776660883,0.12747701036463818,-0.10728021626755517
long,Bayes(stimulus),0.0,-249.57036066906818,0.08243842674617922,0.797254736990141,0.1183872727488266,-0.09530513310980188
long,Equal,0.0,-234.39770736791908,0.09594529691443973,0.7253758611184367,0.07518161038445505,-0.050356
long,Bayes(range),0.0,-222.68928478483576,0.10786305692317881,0.6529142572211959,0.06425656543854108,-0.03348980953817838
long,LLM(Combined),,,0.0,1.0,0.14218820816087385,-0.11385599999999998
medium,Bayes(range),0.0,-253.4296747017346,0.07931747990353287,0.8422951547391363,0.11774999152529168,-0.07226329981530642
medium,EmpiricalLinear,3.0,-251.20096735285927,0.07638188840965669,0.8537526501874719,0.14198018544757987,-0.09981688408861795
medium,Bayes(stimulus),0.0,-247.58937912827514,0.08408779971167196,0.8227553237802698,0.09320674437806821,-0.047389620244335504
medium,Equal,0.0,-225.9198168557182,0.10443418980391432,0.7266037043424551,0.1329520802394607,-0.07096999999999999
medium,LLM(Combined),,,0.0,1.0,0.13593485807547673,-0.09567
short,Bayes(stimulus),0.0,-284.17881532768814,0.05832128526203219,0.3000657848415632,0.1575350185626255,-0.14207442230125367
short,Equal,0.0,-279.57465841671495,0.06106926395495528,0.2325529471804031,0.16295643632578616,-0.14046599999999998
short,Bayes(range),0.0,-263.31992231077123,0.07184823561935827,-0.06227085612994254,0.13635225454480457,-0.11095062916072346
short,EmpiricalLinear,3.0,-257.07156610426284,0.07202689693822414,-0.06756041340153485,0.1639455372671741,-0.14428489964382749
short,LLM(Combined),,,0.0,1.0,0.16924724677228872,-0.14185599999999998
