model,mse,r_squared,aic,bic
Basic Single-Stage,0.012620448888888908,0.780684739753603,-127.17072858541621,-124.3683338220919
Basic Two-Stage,0.012621293659769368,0.7806700595193952,-127.16872071147483,-124.36632594815052
Weber Single-Stage,0.012623425388537115,0.7806330148268023,-127.16365455907206,-124.36125979574774
Weber Two-Stage,0.012624317118205487,0.7806175185535706,-127.1615355758741,-124.35914081254978
Linear Regression,0.012619461132207372,0.7807019047621996,-127.1730764822621,-124.37068171893779
