model,mse,r_squared,aic,bic
Basic Single-Stage,0.005337673937333353,0.9032045061073016,-152.98333949570582,-150.1809447323815
Basic Two-Stage,0.005337936026369744,0.9031997532808796,-152.98186675580988,-150.17947199248556
Weber Single-Stage,0.007284130870050193,0.8679066849299144,-143.65759625537626,-140.85520149205195
Weber Two-Stage,0.007284620180708321,0.8678978115765816,-143.65558135309726,-140.85318658977295
Linear Regression,0.005168484442183111,0.9062726554429101,-153.94946949446083,-151.1470747311365
