model,mse,r_squared,aic,bic
Basic Single-Stage,0.008206770406178168,0.832373950143239,-140.08021888705392,-137.2778241237296
Basic Two-Stage,0.006231809808376219,0.8727131855851207,-148.3378410583378,-145.5354462950135
Weber Single-Stage,0.008905688311373328,0.8180983165110578,-137.6285836644678,-134.8261889011435
Weber Two-Stage,0.006635494200671749,0.8644677958982854,-146.4551431025547,-143.65274833923038
Linear Regression,0.012127780972277185,0.7522859886051652,-128.3652217400958,-125.56282697677148
