range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.1264746227709191,0.873525377229081
short,1,0.6114285714285714,0.38857142857142857
short,2,0.9988982739625414,0.0011017260374586169
short,3,0.9908571428571428,0.00914285714285723
short,4,0.24945770065075928,0.7505422993492408
short,5,0.6408992023205221,0.3591007976794779
short,6,0.8616094310609944,0.1383905689390056
short,7,0.9999387292445315,6.127075546846772e-05
short,8,0.977961432506887,0.02203856749311295
short,9,0.9906700593723494,0.00932994062765058
medium,1,0.05304212168486737,0.9469578783151327
medium,2,0.9605026929982046,0.039497307001795434
medium,3,0.9976878612716764,0.0023121387283235872
medium,4,0.9938524590163934,0.006147540983606592
medium,5,0.9796640141467726,0.02033598585322738
medium,6,0.22527233115468406,0.774727668845316
medium,7,0.5700000000000002,0.4299999999999998
medium,8,0.9957186544342508,0.004281345565749217
medium,0,0.976190476190476,0.023809523809523947
medium,9,0.9522968197879857,0.04770318021201425
long,0,0.9536679536679535,0.04633204633204646
long,1,0.08256880733944971,0.9174311926605503
long,2,0.07988826815642468,0.9201117318435753
long,3,0.9965337954939341,0.0034662045060659397
long,4,0.9963898916967509,0.0036101083032491488
long,5,0.9986842105263158,0.001315789473684159
long,6,0.9806629834254144,0.01933701657458564
long,7,0.46518105849582175,0.5348189415041782
long,8,0.9865079365079366,0.013492063492063444
long,9,0.9123711340206184,0.08762886597938158
