range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9978586723768736,0.0021413276231263545
short,1,0.9930313588850174,0.006968641114982632
short,2,0.9893048128342247,0.010695187165775333
short,3,0.9956989247311828,0.004301075268817178
short,4,0.8947368421052635,0.1052631578947365
short,5,0.9993011879804332,0.0006988120195667857
short,6,0.9988901220865705,0.0011098779134295356
short,7,0.9995615957913195,0.00043840420868046515
short,8,0.999595305544314,0.0004046944556860277
short,9,0.9996048992493085,0.00039510075069149053
medium,0,0.9998863765481195,0.00011362345188048462
medium,1,0.9998672155092285,0.00013278449077147592
medium,2,0.5859213250517599,0.41407867494824013
medium,3,0.7482376636455186,0.2517623363544814
medium,4,0.5475113122171945,0.4524886877828055
medium,5,0.3506493506493505,0.6493506493506496
medium,6,0.3877551020408162,0.6122448979591838
medium,7,0.21171171171171166,0.7882882882882883
medium,8,0.2798353909465019,0.7201646090534981
medium,9,0.8198198198198198,0.18018018018018023
long,0,0.9933938893476466,0.006606110652353392
long,1,0.7474747474747476,0.2525252525252524
long,2,0.8391489361702128,0.1608510638297872
long,3,0.7068403908794788,0.2931596091205212
long,4,0.6138996138996139,0.3861003861003861
long,5,0.5160493827160495,0.4839506172839505
long,6,0.25137614678899106,0.748623853211009
long,7,0.7815003641660596,0.2184996358339404
long,8,0.8957106812447435,0.10428931875525649
long,9,0.8355314197051978,0.16446858029480216
