model,mse,r_squared,aic,bic
Basic Single-Stage,957.5421104000001,-0.12409946016731133,209.9310910198629,212.7334857831872
Basic Two-Stage,957.5421978835108,-0.12409956286793,209.93109376073997,212.73348852406428
Weber Single-Stage,954.9554962946409,-0.12106292371850613,209.84994219110365,212.65233695442797
Weber Two-Stage,954.9557965104406,-0.12106327615461798,209.8499516224045,212.6523463857288
Linear Regression,772.5565879523591,0.09306292221114754,203.4911578118859,206.2935525752102
