model,mse,r_squared,aic,bic
Basic Single-Stage,0.003602748870666667,0.8967704776032959,-164.7734186716694,-161.97102390834507
Basic Two-Stage,0.003603010010705451,0.8967629951607361,-164.77124484724052,-161.9688500839162
Weber Single-Stage,0.003449127678228751,0.901172183882214,-166.08032121324226,-163.27792644991794
Weber Two-Stage,0.003449704720091299,0.9011556499082923,-166.07530406316016,-163.27290929983585
Linear Regression,0.002645050668115416,0.9242113933036604,-174.0406119357526,-171.23821717242828
