model,mse,r_squared,aic,bic
Basic Single-Stage,0.3548024951555552,0.9282220708560892,-27.085735326102075,-24.283340562777763
Basic Two-Stage,0.3548582746228871,0.9282107864522068,-27.081019328322096,-24.278624564997784
Weber Single-Stage,0.35174933420626364,0.9288397372290021,-27.345008985910194,-24.542614222585883
Weber Two-Stage,0.35182105255528257,0.9288252283271639,-27.338892911662533,-24.53649814833822
Linear Regression,0.3410021449179922,0.9310139355555713,-28.275907373232215,-25.473512609907903
