range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,42.37658329568261,0.13231336466923901,,,0.38468858617095036,0.24718809267831113
medium,23.189483305195722,0.09841860340606175,,,-0.29171681199013655,0.217956842254054
long,14.61080156882326,0.07168468682718929,,,-0.07510053542777097,0.21906490146470325
