model,mse,r_squared,aic,bic
Basic Single-Stage,2.0923835494956955,0.7551532987832394,12.859652180567457,13.829465480143458
Basic Two-Stage,2.0925107896852944,0.7551384093808194,12.860381891485915,13.830195191061915
Weber Single-Stage,1.7575244572235371,0.7943378661322983,10.766881954053812,11.736695253629811
Weber Two-Stage,1.7576163523200112,0.7943271127447393,10.767509377300996,11.737322676876998
Linear Regression,1.7514011017576603,0.7950544094192874,10.725000017795306,11.694813317371306
