model,mse,r_squared,aic,bic
Basic Single-Stage,0.4574642111497834,0.867484814839275,-19.461633150814976,-16.659238387490664
Basic Two-Stage,0.5332713454587761,0.8455255091829665,-14.861690546776629,-12.059295783452317
Weber Single-Stage,0.4291633614624805,0.8756828164427072,-21.37745919429024,-18.575064430965927
Weber Two-Stage,0.4583854365258526,0.8672179604093344,-19.401281082501512,-16.5988863191772
Linear Regression,0.40757083584455894,0.8819375954190887,-22.926142326690247,-20.123747563365935
