range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-277.21165638036973,0.06252951686203027,0.38174548414351817,0.0743013070149548,0.01639316799424327
long,EmpiricalLinear,2.0,-271.9596623439092,0.06331730391747678,0.36606901543001436,0.07402739695386894,0.017849317862912616
long,Equal,0.0,-271.8557408072085,0.06596985338582141,0.31184195913026025,0.08780491376891615,-0.001806854269120568
long,Combo_Oracle,0.0,-255.15524845255692,0.07796053946440253,0.038948142744544056,0.08029032082397733,-0.0374271178992486
long,LLM(Combined),,,0.0,1.0,0.08731175751294896,0.009150000000000007
medium,Combo_NonOracle,0.0,-246.22318790895946,0.08524448311054261,0.04435844922308696,0.1451786899297916,0.019732603875570253
medium,EmpiricalLinear,2.0,-244.46022860869817,0.08335870082936425,0.08617226325902272,0.14586589441001893,0.025154540056533548
medium,Combo_Oracle,0.0,-232.49512467612053,0.09778821142204655,-0.25757955016923817,0.14277210305271926,0.00021280856554298344
medium,Equal,0.0,-199.40842869886683,0.13613826067921259,-1.4373778289042023,0.16084173612462896,-0.048034705882352945
medium,LLM(Combined),,,0.0,1.0,0.13871460990104828,0.05932999999999998
short,Combo_Oracle,0.0,-239.105763654246,0.09153282420019251,0.3246708547985673,0.09994865196035436,0.03721430933370531
short,Combo_NonOracle,0.0,-235.819932531495,0.0945903964640539,0.2787997651214259,0.10939644353603939,0.0629738271316107
short,Equal,0.0,-231.56176403350136,0.09870520085285434,0.21468870997900724,0.11023170098858277,0.05614610559375265
short,EmpiricalLinear,2.0,-230.98971472155267,0.09537897169865206,0.2667247278468413,0.11030116127523892,0.06352010040956577
short,LLM(Combined),,,0.0,1.0,0.09442838026779873,0.032290000000000006
