range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,24.21008859512939,1.3086564292741802,-0.2530124883096241,1.210988684908063,-0.6421250662389828
long,EmpiricalLinear,2.0,28.275424007891516,1.3096067920562522,-0.2548330560318466,1.2079862568094226,-0.6374752313008601
long,Combo_Oracle,0.0,32.75929485623608,1.4390629391551135,-0.5151781214278122,1.005220056369331,-0.2949125981301612
long,Equal,0.0,84.32629154344299,2.552207816403498,-3.765804049887432,2.0336992746388702,0.37440222222222225
long,LLM(Combined),,,0.0,1.0,1.6825429339082092,-1.2685555555555559
medium,Combo_NonOracle,0.0,1.9146421406285514,1.0215017021130988,0.44174281377902425,0.9003671585277474,-0.537047663126313
medium,Equal,0.0,3.293417620144535,1.0372713145462389,0.4243733816320244,1.0832058662120099,-0.8608969999999999
medium,Combo_Oracle,0.0,4.5699432051449485,1.0520884058074962,0.40781063696687037,0.6657941762589267,-0.02769874279381273
medium,EmpiricalLinear,2.0,5.8366782565944675,1.0206171937196409,0.44270917415782274,0.9002028645541911,-0.5385290261732041
medium,LLM(Combined),,,0.0,1.0,1.0658346402867014,-0.45867592801022206
short,Equal,0.0,-43.95141022035147,0.6136386742665065,0.6745323477450684,0.7687328956001412,-0.5605733333333331
short,Combo_NonOracle,0.0,-37.32986113565746,0.6604880583855023,0.6229383834217268,0.6551669912186409,-0.40023350055385315
short,EmpiricalLinear,2.0,-33.410686072153005,0.6598951701442608,0.6236150196104112,0.6553424109989228,-0.4009669326661962
short,Combo_Oracle,0.0,-0.7623322968748394,0.9915654135619018,0.15018356676014188,0.6397342571935124,0.32261134092397264
short,LLM(Combined),,,0.0,1.0,0.7154919289862355,-0.4388533333333332
