range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9999200063994881,7.99936005119184e-05
short,1,0.9999466695109593,5.33304890406594e-05
short,2,0.9999200063994881,7.99936005119184e-05
short,3,0.9999200063994881,7.99936005119184e-05
short,4,5.555552469137518e-07,0.9999994444447531
short,5,5.555552469137518e-07,0.9999994444447531
short,6,0.5,0.5
short,7,0.009671179883945842,0.9903288201160542
short,8,0.027027027027027025,0.972972972972973
short,9,5.555552469137518e-07,0.9999994444447531
medium,0,0.002014141087370295,0.9979858589126297
medium,1,0.0026462048275140964,0.9973537951724859
medium,2,0.007324836337859814,0.9926751636621401
medium,3,0.030667731351192124,0.9693322686488078
medium,4,0.019705911773532064,0.9802940882264679
medium,5,0.21602253935199375,0.7839774606480062
medium,6,0.06954517344127732,0.9304548265587227
medium,7,0.0002834332449174509,0.9997165667550826
medium,8,0.08793080854409646,0.9120691914559036
medium,9,0.05309159600812184,0.9469084039918781
long,0,0.9999952470308202,4.752969179788735e-06
long,1,0.2462084935012689,0.7537915064987311
long,2,0.9999990947096233,9.052903766626486e-07
long,3,0.7941378152458771,0.20586218475412288
long,4,0.7674436992823778,0.23255630071762223
long,5,0.3669694803325856,0.6330305196674144
long,6,0.3325156650229864,0.6674843349770136
long,7,0.9999985761431648,1.4238568352142877e-06
long,8,0.39866166139359754,0.6013383386064024
long,9,0.6433415190417586,0.3566584809582414
