range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,54.71338316431914,0.09408240279706302,,,0.23514151212251194,0.23521755130669833
medium,43.85718139812673,0.05259468810301873,,-1.4333333333333316,0.3792940167322764,0.23520721737985426
long,28.007689045011407,0.03813491149450612,,,-0.43493102870074235,0.23521755130669839
