range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,18.48783948695789,0.07709778651554085,,,0.14923211564334116,0.23521755130669833
medium,23.912975969824224,0.05226691770568268,,0.8333333333333353,0.6343780408931393,0.23520721737985426
long,25.177270202021273,0.06054547040930025,,,-0.015799505668507106,0.23521755130669839
