range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9309732830475707,0.06902671695242935
short,1,0.5518122676579926,0.44818773234200737
short,2,0.9529502405946535,0.0470497594053465
short,3,0.1662201992115844,0.8337798007884156
short,4,0.05852111067137912,0.9414788893286209
short,5,7.363759405361695e-06,0.9999926362405946
short,6,0.9996161473993986,0.0003838526006013643
short,7,0.724148318817263,0.27585168118273695
short,8,0.8362393383885615,0.16376066161143854
short,9,0.8803053341098585,0.11969466589014155
medium,0,0.27695102767294644,0.7230489723270536
medium,1,0.8690953660828332,0.13090463391716678
medium,2,0.8844100616384679,0.11558993836153209
medium,3,0.29672710008605085,0.7032728999139491
medium,4,1.2503719856657358e-05,0.9999874962801434
medium,5,0.47848355164942896,0.521516448350571
medium,6,0.8839453819593384,0.11605461804066164
medium,7,0.7300955728801619,0.2699044271198381
medium,8,0.5102257689207902,0.4897742310792098
medium,9,0.15347248376491335,0.8465275162350867
long,0,0.7960529254287053,0.20394707457129468
long,1,0.7553643694981829,0.24463563050181714
long,2,0.6608319487330598,0.33916805126694016
long,3,0.40687656497310126,0.5931234350268988
long,4,0.8215555475053173,0.17844445249468266
long,5,0.8324067582108768,0.16759324178912316
long,6,0.36129170197097005,0.63870829802903
long,7,0.9160145515454474,0.08398544845455258
long,8,0.8828955899745262,0.11710441002547378
long,9,0.9159582460044811,0.08404175399551894
