range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-267.4304528617201,0.06895476778294593,0.6243090730675223,0.05530410961221599,0.0037440000000000073
long,EmpiricalLinear,3.0,-265.79903032467286,0.06600727581823122,0.655740665316393,0.07022904747633583,-0.038727490530539053
long,Bayes(range),0.0,-265.38688320038017,0.0703784034466794,0.6086359520417841,0.05263161563506456,-0.030319218852682614
long,Bayes(stimulus),0.0,-238.8086001873768,0.09180523086001889,0.3340571499653283,0.08284939186710448,0.029720940624355457
long,LLM(Combined),,,0.0,1.0,0.08063372582238773,-0.023776000000000002
medium,EmpiricalLinear,3.0,-236.9295596031104,0.08809886791738222,0.5639774977591416,0.09505677087769757,-0.05003327829231825
medium,Equal,0.0,-219.56897180012894,0.1112817819771053,0.30430899128032596,0.07904606024337962,-0.006880000000000006
medium,Bayes(stimulus),0.0,-216.71402370910488,0.11450460515192282,0.26342978265274863,0.06105369194014181,-0.023976827274611753
medium,Bayes(range),0.0,-215.88657928645154,0.11545599781557349,0.25113894493788813,0.07592279405062048,-0.011088839617629007
medium,LLM(Combined),,,0.0,1.0,0.15167375791480872,-0.07979000000000001
short,EmpiricalLinear,3.0,-283.82796140308807,0.05511796269669118,0.5244058259270266,0.1467771711423397,-0.12418123117714233
short,Equal,0.0,-283.09336587839636,0.058957781505073616,0.4558326514060227,0.11198868041012001,-0.082756
short,Bayes(stimulus),0.0,-278.5062830817088,0.061725210655598266,0.40354817135806653,0.11826805281829644,-0.08520458712828902
short,Bayes(range),0.0,-263.6044761614657,0.07164407930329306,0.19645384973695001,0.08821191254176909,-0.0683918587327107
short,LLM(Combined),,,0.0,1.0,0.14270415740264894,-0.109376
