range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-20.344869166164386,0.8159120663404851,0.40616366810372895,0.7098640982610684,-0.24590000000000012
long,Combo_Oracle,0.0,-18.339495814242085,0.8324393121166406,0.38186232179916835,0.7407775956838455,-0.3061921217710698
long,Combo_NonOracle,0.0,-16.39191574457377,0.8488106391261356,0.357309793437934,0.753495987938516,-0.29994866370072143
long,EmpiricalLinear,2.0,-14.958906405415362,0.8272990310098195,0.38947270544167034,0.7258194868380273,-0.2708689511289851
long,LLM(Combined),,,0.0,1.0,0.6824459377855508,0.158
medium,Combo_Oracle,0.0,-43.2450277970304,0.6489171178077456,0.6511820104656046,0.5226448710685981,0.10114001175070594
medium,Combo_NonOracle,0.0,-42.41633457999822,0.6543169932457212,0.6453525737220884,0.49734367669493307,0.025199497093881414
medium,EmpiricalLinear,2.0,-33.59033844966232,0.6866686726762664,0.6094156101303879,0.5216183561126168,0.02062652681911275
medium,Equal,0.0,-33.160587511029995,0.7177701581982913,0.5732326265468634,0.5474977808174204,0.016700000000000034
medium,LLM(Combined),,,0.0,1.0,0.5107718864620486,0.09270000000000009
short,Equal,0.0,-76.9492054311991,0.463248313542532,0.8143888830151162,0.2838353448744536,-0.019569999999999914
short,EmpiricalLinear,2.0,-69.84233816149975,0.4778667353898208,0.8024896354890966,0.27366451087612553,-0.005137925361665681
short,Combo_NonOracle,0.0,-69.13689379811908,0.5008899122938434,0.7829994368347946,0.27349587409468756,0.011670172829107704
short,Combo_Oracle,0.0,-64.31549106734886,0.5256314849802954,0.7610323939072785,0.3122427221075256,0.20505211002035856
short,LLM(Combined),,,0.0,1.0,0.34752485234872044,-0.11896999999999988
