range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-213.52912234716172,0.11132613599530877,0.7348619724568559,0.11353461728978187,-0.06799965836788284
long,Bayes(stimulus),0.0,-204.54931516691852,0.1293164016468104,0.6422456088676252,0.10185572565986789,-0.030584089048908695
long,Bayes(range),0.0,-200.0244599166586,0.13530218438356842,0.6083597073703733,0.11614263928875228,-0.08989952044281155
long,Equal,0.0,-192.3348842238434,0.14611681970259274,0.5432504036380588,0.11210997520292296,-0.06790599999999998
long,LLM(Combined),,,0.0,1.0,0.14447451865294444,-0.03475599999999999
medium,Bayes(range),0.0,-245.91342245747794,0.08550895047133257,0.8323139938833867,0.11397450073174017,-0.04364750596907939
medium,Equal,0.0,-239.72713964964453,0.09096582462661457,0.8102288494174846,0.1274249892681965,-0.039145000000000006
medium,EmpiricalLinear,3.0,-233.828789097977,0.09087340534750085,0.8106142601722045,0.12654077804593497,-0.033622407299110445
medium,Bayes(stimulus),0.0,-213.6180432948839,0.11810509291179698,0.6801024453787681,0.14569890078075395,-0.035791700846294836
medium,LLM(Combined),,,0.0,1.0,0.11131365432865815,-0.046070000000000014
short,Bayes(range),0.0,-242.27112870992485,0.08868085195916636,-0.15880409282516927,0.06321423590533082,0.01461520227820409
short,EmpiricalLinear,3.0,-240.00307142210994,0.08543232693379273,-0.07546127718939277,0.07796231077700574,-0.01845993433300723
short,Equal,0.0,-215.21197729230735,0.11623749932788471,-0.9908696379314412,0.07823066719643902,0.020069000000000007
short,Bayes(stimulus),0.0,-211.58270230417065,0.12053356428218356,-1.140751738519556,0.0790476694933312,0.02476915158964843
short,LLM(Combined),,,0.0,1.0,0.07411951524396257,-0.039255999999999985
