range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.5795698924731184,0.4204301075268816
short,1,0.3035150723691371,0.6964849276308629
short,2,0.016529126804449963,0.98347087319555
short,3,0.011448733790885663,0.9885512662091144
short,4,0.12376779846659368,0.8762322015334063
short,5,0.6234939759036143,0.37650602409638567
short,6,0.6686798964624676,0.3313201035375324
short,7,0.14204003813155383,0.8579599618684461
short,8,0.9991119005328597,0.000888099467140302
short,9,0.9991487550542669,0.0008512449457330762
medium,0,0.6776792908944401,0.3223207091055599
medium,1,0.9974747474747474,0.002525252525252597
medium,2,0.320882852292019,0.6791171477079809
medium,3,0.4857142857142857,0.5142857142857142
medium,4,0.5890410958904112,0.4109589041095888
medium,5,0.025974025974026024,0.974025974025974
medium,6,0.2990654205607475,0.7009345794392525
medium,7,0.08993576017130635,0.9100642398286937
medium,8,0.9992486851990984,0.0007513148009016257
medium,9,0.9996147919876733,0.00038520801232666546
long,0,0.9996667777407531,0.0003332222592469236
long,1,0.9995596653456628,0.00044033465433723773
long,2,0.07630522088353427,0.9236947791164657
long,3,0.19028340080971698,0.809716599190283
long,4,0.9978070175438596,0.002192982456140413
long,5,0.9967320261437909,0.0032679738562091387
long,6,0.473684210526316,0.5263157894736841
long,7,0.6900826446280995,0.30991735537190046
long,8,0.053388867853086046,0.946611132146914
long,9,0.1115140525838622,0.8884859474161378
