model,scope,k,aic,rmse_to_llm,r2_to_llm,r2_to_truth,rmse_vs_truth,bias_vs_truth,aic_weight,base,LLM_model,w_img,rebased_RMSE
Combo_Oracle,overall,0.0,-256.482360760864,0.4253081973892717,0.9566574793200148,0.9516959750506252,0.4460915918976852,7.667940356744414e-16,0.0005368356421159,base_2,anthropic_claude-3.7-sonnet,0.566221166904355,0.8021414700103987
LLM(Combined),overall,,,0.0,1.0,0.9249274131793488,0.5561258313847085,-0.1070233333333332,,base_2,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,365.10572741762934,3.332376649755406,-1.143306731542836,-3.352213819234078,4.234357181747527,3.186372299445345,0.996579942680266,base_2,gemma-3-4b-it,0.7897244722130811,0.7001311006140876
Equal,overall,0.0,376.45507151524487,3.507313074135242,-1.3742433535420262,-1.685160975275854,3.32596397560166,2.627976666666666,0.0034200573197324,base_2,gemma-3-4b-it,0.5,0.5499325443962133
Combo_NonOracle,overall,0.0,432.99960675539126,4.234782726416696,-2.4612935134090437,-0.3334097312775272,2.3437656647537666,1.8523867305790045,1.801123806348268e-15,base_2,gemma-3-4b-it,0.09758391417105045,0.3875306602662043
Combo_Oracle,overall,0.0,532.877351326149,5.907707402230095,-5.736186728170826,0.5222803639528969,1.4028748321262616,3.4106051316484808e-15,3.6928944982758577e-37,base_2,gemma-3-4b-it,2.6612693658149636e-05,0.23195877392539865
LLM(Combined),overall,,,0.0,1.0,-7.878742968396228,6.047948988458814,5.46831,,base_2,gemma-3-4b-it,,1.0
Combo_Oracle,overall,0.0,-27.695703561132696,0.9077029292518598,0.7266242335768528,0.8378473190385365,0.8117414882274379,4.968830320000701e-17,0.9999743791046642,base_5,google_gemini-2.5-flash-lite,0.619947672749543,1.2191474867156857
EmpiricalLinear,overall,2.0,-6.548043378372245,0.9637905588750364,0.6917962808546153,0.8293708083024401,0.8326880716035483,-0.1294854652811716,2.5576011089831504e-05,base_5,google_gemini-2.5-flash-lite,0.7274390520929869,1.2506069782516296
Equal,overall,0.0,6.15520308380247,1.0217549510461734,0.6536094452457993,0.8141054069758039,0.8691386349643613,-0.274472456559276,4.4602365389347474e-08,base_5,google_gemini-2.5-flash-lite,0.5,1.3053517625889985
Combo_NonOracle,overall,0.0,16.283321513758963,1.058586672484938,0.6281863036916178,0.7990444980522885,0.9036611825716568,-0.3166117619230958,2.8188042530096077e-10,base_5,google_gemini-2.5-flash-lite,0.4338966649123686,1.3572008768216133
LLM(Combined),overall,,,0.0,1.0,0.8909032939621475,0.6658271432066217,0.2258710742018936,,base_5,google_gemini-2.5-flash-lite,,1.0
Combo_Oracle,overall,0.0,-126.75211482734775,0.5998370540646871,0.882349888123913,0.8645043789047323,0.7374110636211696,3.051322635421398e-15,0.9999975338394,base_5,meta-llama_llama-4-maverick,0.6868828694023111,0.9474754938142422
EmpiricalLinear,overall,2.0,-100.92642309499968,0.6550194063917311,0.8597076149980358,0.7899666072784658,0.9181025486782228,-0.3168663584037063,2.4661598534819013e-06,base_5,meta-llama_llama-4-maverick,0.9832259058751303,1.1796401065768347
Combo_NonOracle,overall,0.0,-70.90510275734665,0.7513319814161419,0.815417928658152,0.7864742740021458,0.9257039624983572,-0.5218816539892996,7.464046606953983e-13,base_5,meta-llama_llama-4-maverick,0.7655964797985026,1.1894069159837224
Equal,overall,0.0,11.46214817780962,1.047303053542947,0.6413502737241907,0.6907545411782201,1.114034613090352,-0.7720837603589156,9.708520617193535e-31,base_5,meta-llama_llama-4-maverick,0.5,1.4313868441038098
LLM(Combined),overall,,,0.0,1.0,0.8490652331322994,0.7782903815829384,-0.052306451612903,,base_5,meta-llama_llama-4-maverick,,1.0
Combo_Oracle,overall,0.0,-134.7834404328895,0.6380885993799164,0.8798056134314353,0.913468269697548,0.5970628801254383,9.592326932761353e-16,0.6191090135437849,base_5,openai_gpt-4o-2024-08-06,0.7472894614020958,0.8782895838011711
EmpiricalLinear,overall,2.0,-133.81190411263177,0.6316795758062081,0.8822079758304584,0.8959121353710319,0.65483581921445,-0.1345246779117654,0.3808909864562141,base_5,openai_gpt-4o-2024-08-06,0.8906893519791583,0.9632745532516218
Combo_NonOracle,overall,0.0,-66.68606164527765,0.8006856369735252,0.8107454668056391,0.8234484108862972,0.8528412402034992,-0.5558653377848601,1.0106696102758518e-15,base_5,openai_gpt-4o-2024-08-06,0.6637717195615072,1.254543872748274
Equal,overall,0.0,16.545879527521357,1.0567022056449298,0.6703694594030309,0.6981324396081334,1.1151687736242737,-0.8599566666666666,8.531449460840741e-34,base_5,openai_gpt-4o-2024-08-06,0.5,1.640432106328152
LLM(Combined),overall,,,0.0,1.0,0.8878240067558925,0.6798018456980842,-0.0830564677126005,,base_5,openai_gpt-4o-2024-08-06,,1.0
Combo_Oracle,overall,0.0,113.45030924668848,1.522245169964018,0.4112038219130224,0.5015867615404717,1.453889172724767,5.2632795241488905e-17,1.0,base_5,qwen_qwen2.5-vl-32b-instruct,0.2345679571431021,1.289889668686497
Combo_NonOracle,overall,0.0,220.17671328047047,2.2602361714050514,-0.2980858459581317,-0.0076932177394883,2.0672865806141356,-0.0619169841663739,6.678144736831766e-24,base_5,qwen_qwen2.5-vl-32b-instruct,0.23384919054871392,1.8340955091858382
EmpiricalLinear,overall,2.0,223.2670555646717,2.2526340171377996,-0.2893684797130491,0.0078392349527494,2.0512922639331785,-0.0484148676704204,1.4242837743344827e-24,base_5,qwen_qwen2.5-vl-32b-instruct,0.2668033717463091,1.819905360286248
Equal,overall,0.0,258.63199770246865,2.6062079907730755,-0.7258931970731233,-0.3445701285279188,2.387966593967011,0.0471313703703704,2.9798672362156494e-32,base_5,qwen_qwen2.5-vl-32b-instruct,0.5,2.1186026393977695
LLM(Combined),overall,,,0.0,1.0,0.7004395732690373,1.127142272722652,-0.425948542112358,,base_5,qwen_qwen2.5-vl-32b-instruct,,1.0
Combo_NonOracle,overall,0.0,-712.5038012497251,0.0930133106417494,0.9979255965740638,0.999970858216136,0.0109569692792846,0.0011172675326509,0.5344118634061116,base_5,GPT-5 Mini,0.0019571332445347625,0.11845251231120515
EmpiricalLinear,overall,2.0,-711.1346492122682,0.0922011971620649,0.997961662304869,0.9999156557190896,0.0186406133192384,0.0033806308882897,0.2695060402057105,base_5,GPT-5 Mini,0.029130341285322645,0.2015180861061671
Combo_Oracle,overall,0.0,-710.4985344681119,0.0936371148158261,0.9978976788328956,0.9999736947023756,0.0104100780942933,-3.6282088444750115e-15,0.1960820963881779,base_5,GPT-5 Mini,-0.004956861391764366,0.11254023555183278
Equal,overall,0.0,-438.7434796767855,0.2316614441449881,0.9871320153389228,0.9873629659505624,0.2281681154697046,0.0426012164451139,1.9123949089770795e-60,base_5,GPT-5 Mini,0.5,2.4666571401087576
LLM(Combined),overall,,,0.0,1.0,0.9979230426414728,0.0925009446021527,0.0145239061794562,,base_5,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,217.11929995604223,2.0348002697199754,0.6672154423552845,-2.2033794791286265,3.6327588725392626,1.9144603593334413,1.0,base_5,microsoft_phi-4-multimodal-instruct,0.9153630311800439,0.9283219619908747
Equal,overall,0.0,313.34601801565447,2.841939457643568,0.3508437602403698,0.1165069631660574,1.9078048261322536,0.4890543596330947,1.2724293192025329e-21,base_5,microsoft_phi-4-multimodal-instruct,0.5,0.4875239952418867
Combo_Oracle,overall,0.0,419.6946587826207,4.05107466759186,-0.3190464463548739,0.7494978893154932,1.0158698528932406,1.4210854715202005e-15,1.0264073327607064e-44,base_5,microsoft_phi-4-multimodal-instruct,0.03159423005989761,0.2595972725010644
Combo_NonOracle,overall,0.0,446.68140803622606,4.432385943584797,-0.5790458119415143,0.5335821421678093,1.386181066298509,-0.9146137551566214,1.4165163880393378e-50,base_5,microsoft_phi-4-multimodal-instruct,0.09097138425655478,0.35422728903593825
LLM(Combined),overall,,,0.0,1.0,-2.7171590076735836,3.9132531829242367,2.2048686666666666,,base_5,microsoft_phi-4-multimodal-instruct,,1.0
EmpiricalLinear,overall,2.0,128.79919870488663,1.5158818199691824,0.652675793761561,0.7317242269427399,1.0512913839113425,0.1760986206023421,0.9989241184945824,base_5,mistralai_mistral-small-3.2-24b-instruct,1.0,0.7210302713245659
Combo_Oracle,overall,0.0,142.4662756802907,1.6078334436956827,0.6092612536163976,0.8108975918773964,0.882634516937974,-4.500103993147303e-16,0.0010758815054175,base_5,mistralai_mistral-small-3.2-24b-instruct,0.7900664777464638,0.6053566261148812
Combo_NonOracle,overall,0.0,246.7028492160936,2.2758254703941887,0.2171433047827728,0.4830467487533491,1.4593451298062543,-1.1415709139202657,2.4950548216326108e-26,base_5,mistralai_mistral-small-3.2-24b-instruct,0.5145922104395937,1.000894738607621
Equal,overall,0.0,251.3607229801835,2.3114362315744588,0.1924522787737935,0.4569450594226559,1.4957336428475418,-1.181182373709587,2.4301644075928618e-27,base_5,mistralai_mistral-small-3.2-24b-instruct,0.5,1.0258518721224428
LLM(Combined),overall,,,0.0,1.0,0.4839705847453933,1.4580405646216097,0.4941165048500068,,base_5,mistralai_mistral-small-3.2-24b-instruct,,1.0
Combo_NonOracle,overall,0.0,-157.77093351666213,0.5910213649489362,0.9185165672420632,0.9503961324856014,0.4520538236367217,-0.0547367103722524,0.5427691011265299,base_5,anthropic_claude-3.7-sonnet,0.5740427756212386,0.7144803261168642
Equal,overall,0.0,-156.9532035926955,0.5926345487172794,0.9180711446186778,0.9462815233687109,0.4704291466310308,-0.0732399999999999,0.3606179325856549,base_5,anthropic_claude-3.7-sonnet,0.5,0.7435229004277215
EmpiricalLinear,overall,2.0,-154.0907803860296,0.590391579622338,0.9186901302701505,0.949312709756336,0.4569639236164639,-0.0611426086923512,0.086194591842444,base_5,anthropic_claude-3.7-sonnet,0.548408928802116,0.7222408396914862
Combo_Oracle,overall,0.0,-149.8647075555846,0.6068042514505491,0.914106522601242,0.9489133333221612,0.4587606515541101,1.5987211554602254e-16,0.010418374445371,base_5,anthropic_claude-3.7-sonnet,0.6270768510705277,0.7250806049931163
LLM(Combined),overall,,,0.0,1.0,0.9028293764333664,0.6327029690146869,0.0270433333333334,,base_5,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,394.2703150350223,3.704809830563818,-1.166344842005231,-7.411067683838224,5.878963423819333,4.999927353730614,0.9999998870381264,base_5,gemma-3-4b-it,0.8935498849806635,0.7877156428636627
Equal,overall,0.0,426.2627457587905,4.180420746461971,-1.7582634046508647,-3.0784723599376793,4.093774873114662,3.580902684563758,1.1296187383617778e-07,base_5,gemma-3-4b-it,0.5,0.5485202532217225
Combo_NonOracle,overall,0.0,486.25764206702416,5.112748128668921,-3.1257655534361426,-0.8889359049388796,2.7860172765169415,2.418126087442305,1.0597555103619468e-20,base_5,gemma-3-4b-it,0.1775175188997737,0.3732952957504665
Combo_Oracle,overall,0.0,596.967756474938,7.413091100954353,-7.673500807730234,0.584867557261493,1.3060762488256357,1.1921857982552017e-15,9.656278753596414e-45,base_5,gemma-3-4b-it,0.01953750730283208,0.1749996755897938
LLM(Combined),overall,,,0.0,1.0,-12.55539532620696,7.463306685705695,7.101875838926175,,base_5,gemma-3-4b-it,,1.0
Equal,overall,0.0,-75.10584403186886,0.8800900675437262,0.7602756155193189,0.7833849072796077,0.9378321734991256,0.2807238114059273,0.7248539952674509,base_7,google_gemini-2.5-flash-lite,0.5,1.4370429983877335
Combo_NonOracle,overall,0.0,-72.06497723077756,0.8846532797009868,0.7577832588798017,0.7769598367526918,0.9516391673869864,0.339289982937231,0.1584654911545481,base_7,google_gemini-2.5-flash-lite,0.5812820976688713,1.4581994957398166
EmpiricalLinear,overall,2.0,-71.44832089445217,0.8795776139300321,0.7605547048220023,0.7825370109981373,0.939665858710961,0.2948319211626769,0.1164205050524641,base_7,google_gemini-2.5-flash-lite,0.5195801898124474,1.4398527596322037
Combo_Oracle,overall,0.0,-59.23982181844281,0.9041608560682466,0.746983190462257,0.7939774639146601,0.9146146124601056,1.450087215836939e-16,0.000260008525537,base_7,google_gemini-2.5-flash-lite,0.6026083802482359,1.4014666613057185
LLM(Combined),overall,,,0.0,1.0,0.8951063526639992,0.6526124650071785,0.2525625713174252,,base_7,google_gemini-2.5-flash-lite,,1.0
Combo_Oracle,overall,0.0,57.697427736983535,1.1594457884838965,0.6163575039186238,0.7593718077270728,0.9690436996451074,-1.4210854715202005e-15,0.9999999224915712,base_7,meta-llama_llama-4-maverick,0.17538752359948107,1.1384707454610545
Equal,overall,0.0,90.70682998262764,1.2618534287527687,0.5455944391921549,0.65617644946337,1.158344973587906,-0.4231121438119985,6.793590156726632e-08,base_7,meta-llama_llama-4-maverick,0.5,1.3608693457938494
EmpiricalLinear,overall,2.0,94.62616477807022,1.26159246172941,0.5457823732286846,0.6537915354647593,1.1623554305582648,-0.408076513091909,9.572527133532127e-09,base_7,meta-llama_llama-4-maverick,0.5125142827946384,1.3655809887655297
Combo_NonOracle,overall,0.0,158.29114233140513,1.5006145495834626,0.3573653786601459,0.5654671672100893,1.302211140583326,-0.8841554511251767,1.433350443305125e-22,base_7,meta-llama_llama-4-maverick,0.11626975045459285,1.5298889910852684
LLM(Combined),overall,,,0.0,1.0,0.8143466638563308,0.8511801497830029,0.0504830769230769,,base_7,meta-llama_llama-4-maverick,,1.0
EmpiricalLinear,overall,2.0,-379.8919711647042,0.5273873705666955,0.9182938994249488,0.926784692566094,0.5465014455133063,-0.0201404349812753,0.9816496639026728,base_7,openai_gpt-4o-2024-08-06,0.9564076166171175,0.8208538410317764
Combo_Oracle,overall,0.0,-371.9327979713018,0.5380046925639511,0.9149709825358164,0.93619364525732,0.5101787165172881,1.5513516397428853e-15,0.0183503360973273,base_7,openai_gpt-4o-2024-08-06,0.8025240054778374,0.7662965258445618
Combo_NonOracle,overall,0.0,-180.23839045860217,0.7405239391542221,0.8389082725370067,0.8662314058131162,0.7386988983220076,-0.4775661911322746,4.34242499497469e-44,base_7,openai_gpt-4o-2024-08-06,0.7288665749064279,1.1095374642312776
Equal,overall,0.0,93.43351372352164,1.1685019255439848,0.5988988583178454,0.6716713894640761,1.1572967519180202,-0.9376566666666666,1.6241771889049042e-103,base_7,openai_gpt-4o-2024-08-06,0.5,1.7382780811004748
LLM(Combined),overall,,,0.0,1.0,0.8913398698505267,0.6657719294172743,0.0278933333333334,,base_7,openai_gpt-4o-2024-08-06,,1.0
EmpiricalLinear,overall,2.0,-35.4348935189015,0.9331549416349344,0.7948293565774301,0.8355480243757817,0.8261474116416548,-0.476660159763895,0.611804568822567,base_7,qwen_qwen2.5-vl-32b-instruct,0.8129538105161093,0.6871823812452198
Combo_NonOracle,overall,0.0,-34.52508552268278,0.9412275744108728,0.7912641793702014,0.8353088836183109,0.8267478718850682,-0.4469717644212217,0.3881954311774331,base_7,qwen_qwen2.5-vl-32b-instruct,0.8850055363005352,0.687681838961963
Equal,overall,0.0,41.37392490997896,1.0752850972631711,0.7275699854971238,0.7519700701223586,1.0145887540487055,-0.6056105263157893,1.2817098245866685e-17,base_7,qwen_qwen2.5-vl-32b-instruct,0.5,0.8439262850274801
Combo_Oracle,overall,0.0,95.96360096826533,1.1833592247861375,0.6700554940218774,0.8810481586759057,0.7026249760485755,2.8920335911639165e-15,1.7938749807670666e-29,base_7,qwen_qwen2.5-vl-32b-instruct,0.8004559071612821,0.5844374712788618
LLM(Combined),overall,,,0.0,1.0,0.6517468421785002,1.2022243791300662,-0.7897617385430264,,base_7,qwen_qwen2.5-vl-32b-instruct,,1.0
Combo_Oracle,overall,0.0,-1541.983898673342,0.0765375993179671,0.9985592315090808,0.9995186079631976,0.0443138844359562,-8.600527697429546e-16,0.7093167366407506,base_7,GPT-5 Mini,-0.0003993309810397154,0.714745622957673
EmpiricalLinear,overall,2.0,-1540.0669855547042,0.0762723359414664,0.998569201009941,0.9995117491245482,0.0446284583899025,0.0035956856922543,0.2720118426786471,base_7,GPT-5 Mini,0.008414753190470805,0.7198194358165875
Combo_NonOracle,overall,0.0,-1534.7092824434078,0.0774712170774117,0.9985238676853172,0.9994385234558314,0.0478581800167046,0.006931810292705,0.0186714206806022,base_7,GPT-5 Mini,0.04230546740504949,0.771912124722358
Equal,overall,0.0,-933.022844656299,0.2111813418769108,0.9890312883354628,0.9895983534527018,0.2059877604760233,0.0519862160515904,4.136447156480381e-133,base_7,GPT-5 Mini,0.5,3.3224090385457155
LLM(Combined),overall,,,0.0,1.0,0.999057685458686,0.0619995184476708,0.0042422709156666,,base_7,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,522.5215437507713,2.373112946724489,0.4695276720430057,-0.9886462366559204,2.848191173172028,1.2540419458212553,1.0,base_7,microsoft_phi-4-multimodal-instruct,0.85494523882333,0.8274608489964519
Equal,overall,0.0,611.2690898997533,2.769818560694304,0.2773490816776705,0.3397172011177551,1.64117677186219,0.3545716666666667,5.3544542541913116e-20,base_7,microsoft_phi-4-multimodal-instruct,0.5,0.4767971819412423
Combo_Oracle,overall,0.0,758.5560124931535,3.5404718910630955,-0.1807235296918892,0.7295909954313088,1.050269961599711,1.0421293457814805e-15,5.568860553383121e-52,base_7,microsoft_phi-4-multimodal-instruct,0.09826348043159167,0.3051260330720355
Combo_NonOracle,overall,0.0,801.407627508423,3.802578461706128,-0.3620162355690888,0.6507854138964283,1.1935388429935034,-0.6169714983575303,2.7583944620312467e-61,base_7,microsoft_phi-4-multimodal-instruct,0.11661365725079155,0.34674872727512546
LLM(Combined),overall,,,0.0,1.0,-1.904441434784844,3.442085721187083,2.08211,,base_7,microsoft_phi-4-multimodal-instruct,,1.0
EmpiricalLinear,overall,2.0,149.67662361701858,1.2748064621479926,0.7127389321018398,0.7538631313106985,1.0020253423814196,-0.267303671982708,0.8496396806003147,base_7,mistralai_mistral-small-3.2-24b-instruct,0.8843423158678352,0.8258457926240359
Combo_Oracle,overall,0.0,153.1401792400351,1.2907631493100011,0.7055026616258908,0.8213064782813037,0.8537776345043909,8.526512829121202e-16,0.1503603193996853,base_7,mistralai_mistral-small-3.2-24b-instruct,0.6312297453738985,0.7036635077674134
Combo_NonOracle,overall,0.0,285.48474215538226,1.6093138428554872,0.542206363007347,0.5517442096299274,1.3522385849426013,-1.0277358456493086,2.7471131484564014e-30,base_7,mistralai_mistral-small-3.2-24b-instruct,0.5069924721814317,1.1144833356656179
Equal,overall,0.0,289.6359313428105,1.6204867259528322,0.5358277064474632,0.5435351093113148,1.3645644709109652,-1.0418270157112428,3.4471268789514063e-31,base_7,mistralai_mistral-small-3.2-24b-instruct,0.5,1.1246420418747292
LLM(Combined),overall,,,0.0,1.0,0.6391067575703149,1.213332260490899,-0.0977841256199139,,base_7,mistralai_mistral-small-3.2-24b-instruct,,1.0
EmpiricalLinear,overall,2.0,-441.102387112911,0.4762381132741788,0.9449312539649504,0.9633457613596352,0.3866806779573637,0.0103219161628303,0.9836748613788052,base_7,anthropic_claude-3.7-sonnet,0.6417372017534412,0.7569942811623147
Combo_Oracle,overall,0.0,-432.8829883980061,0.4860364551334567,0.9426419235128978,0.9622702173109604,0.3923128394325659,-2.7178259642823833e-15,0.0161447684074322,base_7,anthropic_claude-3.7-sonnet,0.6677400090996789,0.7680202110066315
Combo_NonOracle,overall,0.0,-423.7694181627867,0.4934753534991605,0.9408727306016884,0.9628028895261423,0.3895336426563178,-0.0239212394023555,0.0001694514103193,base_7,anthropic_claude-3.7-sonnet,0.7675694735510348,0.7625794528157696
Equal,overall,0.0,-418.2852584999109,0.4980065260616571,0.9397819126598206,0.9541427830653664,0.4325080716009818,0.0488933333333333,1.0918803443083497e-05,base_7,anthropic_claude-3.7-sonnet,0.5,0.8467093274171426
LLM(Combined),overall,,,0.0,1.0,0.9360355005184648,0.5108105669750121,0.0322266666666667,,base_7,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,888.4112805653413,4.366749020170597,-2.530883480640597,-3.9014023242905767,4.471472313587193,3.7923792327094263,0.7922555743799443,base_7,gemma-3-4b-it,0.6558811070484376,0.5890132638977454
Equal,overall,0.0,891.0884314322652,4.415616163591064,-2.6103520450309032,-2.952398217647391,4.015325133514512,3.506251666666667,0.2077444256200557,base_7,gemma-3-4b-it,0.5,0.5289264020075464
Combo_NonOracle,overall,0.0,962.2666229436188,4.971778906328437,-3.5771014443283233,-1.461394345939845,3.168698871384501,2.7541981542589498,7.267440363217454e-17,base_7,gemma-3-4b-it,0.09028437666763807,0.4174029343471395
Combo_Oracle,overall,0.0,1214.605077236042,7.5711259542647165,-9.614214637729658,0.4412712828282537,1.5097007353974352,-1.9895196601282807e-15,1.166224983913195e-71,base_7,gemma-3-4b-it,-0.009627034456185046,0.19886822399933213
LLM(Combined),overall,,,0.0,1.0,-13.127658974084577,7.591462854329635,7.324026666666666,,base_7,gemma-3-4b-it,,1.0
Combo_Oracle,overall,0.0,-15.7532224557157,0.933239809190319,0.7410002363398116,0.8598223804282574,0.7472227923836419,-3.1164155077197375e-16,0.999824194147466,base_6,google_gemini-2.5-flash-lite,0.46236153990396633,0.9597837568414176
Equal,overall,0.0,2.4209796531520302,1.0106749063619485,0.696236337001929,0.8516574806075865,0.7686764850603955,-0.2027063496820741,0.0001130956230129,base_6,google_gemini-2.5-flash-lite,0.5,0.987340338312562
EmpiricalLinear,overall,2.0,3.6004034214763685,0.9982489183626032,0.7036598120738399,0.8486307200685348,0.7764788714210926,-0.1409505415504359,6.271005477752983e-05,base_6,google_gemini-2.5-flash-lite,0.6338358746584831,0.9973622538241451
Combo_NonOracle,overall,0.0,29.1818281131061,1.1365421761491916,0.6158649208146789,0.8064726245122558,0.877974644265843,-0.3533281868296353,1.747436443000265e-10,base_6,google_gemini-2.5-flash-lite,0.1735755562563198,1.127730324976936
LLM(Combined),overall,,,0.0,1.0,0.8478290018927654,0.7785324423937958,0.2526754385964913,,base_6,google_gemini-2.5-flash-lite,,1.0
EmpiricalLinear,overall,2.0,-151.30390824327546,0.5060309263482707,0.9102410690762668,0.7954333879928908,0.9127432156053256,-0.4562231698979109,0.9458694535335258,base_6,meta-llama_llama-4-maverick,0.820972777867491,1.0953607933338683
Combo_NonOracle,overall,0.0,-145.58249033667502,0.5280735559533934,0.9022509845209192,0.7848116165590695,0.9361396687496398,-0.5157170348713527,0.0541303814576833,base_6,meta-llama_llama-4-maverick,0.6633548227902806,1.1234383041158669
Equal,overall,0.0,-119.48652884248848,0.5921094834157592,0.8771068756509854,0.7619904062745679,0.9845288994983176,-0.5773763157894737,1.1662054029320513e-07,base_6,meta-llama_llama-4-maverick,0.5,1.1815090355937619
Combo_Oracle,overall,0.0,-117.72719205644316,0.5966961040819247,0.8751955828989756,0.8729106969862586,0.7194253491582308,3.0813558332578906e-15,4.838825048600874e-08,base_6,meta-llama_llama-4-maverick,0.6791710033703702,0.8633647533340886
LLM(Combined),overall,,,0.0,1.0,0.8295015761710478,0.8332808889637878,-0.3173324561403507,,base_6,meta-llama_llama-4-maverick,,1.0
EmpiricalLinear,overall,2.0,-150.00515584623977,0.5984869734871704,0.9121312025331704,0.7149153685955502,1.0837254699716707,-0.7729779238398095,0.999902043562509,base_6,openai_gpt-4o-2024-08-06,0.30893187541849176,0.8645065210161773
Equal,overall,0.0,-131.54337638167652,0.6450174416246431,0.8979370315578158,0.8096972570554647,0.8854313639878211,-0.6047233333333334,9.79564374910742e-05,base_6,openai_gpt-4o-2024-08-06,0.5,0.7063238885579846
Combo_NonOracle,overall,0.0,-67.83656491111526,0.7976208792851057,0.8439304038469881,0.8859795432881153,0.6853679091769546,-0.4041645681308115,1.4363975031443036e-18,base_6,openai_gpt-4o-2024-08-06,0.7277524020015012,0.5467298159876124
Combo_Oracle,overall,0.0,40.34777547468669,1.143956176438936,0.678971156942328,0.9354705643407464,0.5155981033113688,2.658614069635708e-15,4.627470007352203e-42,base_6,openai_gpt-4o-2024-08-06,0.9096601791299406,0.411301510287382
LLM(Combined),overall,,,0.0,1.0,0.6185503167913486,1.2535769755649897,-0.8766899999999999,,base_6,openai_gpt-4o-2024-08-06,,1.0
EmpiricalLinear,overall,2.0,41.3632006734169,1.148414418770684,0.6519549265790534,0.7684763534610556,0.9909099624227872,-0.7027334855357582,0.7740980425434917,base_6,qwen_qwen2.5-vl-32b-instruct,0.748260615513816,0.5925875298754685
Equal,overall,0.0,44.197654049631346,1.1778550321885335,0.6338813089645723,0.7445101315743063,1.0409343953248784,-0.703548148148148,0.1876299829095516,base_6,qwen_qwen2.5-vl-32b-instruct,0.5,0.6225033206647667
Combo_NonOracle,overall,0.0,47.37716195791525,1.191807390235758,0.6251561708201941,0.7350125415577157,1.060105719437376,-0.7037254875549469,0.0382719745469567,base_6,qwen_qwen2.5-vl-32b-instruct,0.44595751711543963,0.6339682246732902
Combo_Oracle,overall,0.0,132.87604030710042,1.6358024558283293,0.2938451776835983,0.8874757894185417,0.6908114147987483,3.4721197110869712e-15,1.0400047698922414e-20,base_6,qwen_qwen2.5-vl-32b-instruct,0.807394224160679,0.41312152004654634
LLM(Combined),overall,,,0.0,1.0,0.3406889755286101,1.6721748475386,-1.302274074074074,,base_6,qwen_qwen2.5-vl-32b-instruct,,1.0
Combo_NonOracle,overall,0.0,-856.0963293626186,0.057633318556249,0.9991923630103676,0.9998844970995708,0.0218136742102449,0.0030674081064445,0.676484875852379,base_6,GPT-5 Mini,0.013671661270315936,0.4044934325970488
Combo_Oracle,overall,0.0,-853.9555147710586,0.0580460636538124,0.9991807536890626,0.9998989471494774,0.0204035934724921,8.496906881797866e-16,0.2319455846231739,base_6,GPT-5 Mini,-0.0053262326468929465,0.378346145700065
EmpiricalLinear,overall,2.0,-852.0967065376926,0.0576332460967905,0.9991923650411686,0.9998841719054884,0.0218443604171101,0.0030779934069359,0.091569539524447,base_6,GPT-5 Mini,0.013912933831996719,0.405062450408017
Equal,overall,0.0,-493.6017177318404,0.192947131217369,0.9909479780485292,0.9909944547105412,0.1926137935950847,0.024403989304247,1.304828145793432e-79,base_6,GPT-5 Mini,0.5,3.5716593997825443
LLM(Combined),overall,,,0.0,1.0,0.9992940565052492,0.0539283767110637,0.0012399544666666,,base_6,GPT-5 Mini,,1.0
Combo_NonOracle,overall,0.0,15.40137580642799,1.052678553644702,0.6792701413737812,0.723078568343317,1.0680969174319113,-0.6418479644460002,0.8793518521469091,base_6,microsoft_phi-4-multimodal-instruct,0.2835527433043811,0.8127601085327909
EmpiricalLinear,overall,2.0,19.38971129232348,1.0526376244942832,0.6792950814571199,0.7242957359725197,1.0657470005596914,-0.6408800229022596,0.1197034412971831,base_6,microsoft_phi-4-multimodal-instruct,0.2895573434516563,0.8109719574194064
Equal,overall,0.0,29.074017567108935,1.1017649477089022,0.6486614979728591,0.740529394813155,1.0338950593105023,-0.6069566666666667,0.0009444658249704,base_6,microsoft_phi-4-multimodal-instruct,0.5,0.7867344684760669
Combo_Oracle,overall,0.0,45.623407398043184,1.164251073182191,0.6076793784826162,0.8256309265997053,0.8475534722496278,6.631732200427602e-16,2.407309371891132e-07,base_6,microsoft_phi-4-multimodal-instruct,0.4207349450561132,0.6449392755005909
LLM(Combined),overall,,,0.0,1.0,0.5807898310987436,1.3141601146740074,-0.4950899999999998,,base_6,microsoft_phi-4-multimodal-instruct,,1.0
Combo_NonOracle,overall,0.0,-226.38768247753947,0.4701866157666751,0.93735022997934,0.5866866258673312,1.304884603470488,-0.857640483724759,0.7659957403827049,base_6,mistralai_mistral-small-3.2-24b-instruct,0.3005082717413829,0.9786751153296217
EmpiricalLinear,overall,2.0,-223.89469298316024,0.4678306176788857,0.9379765044481266,0.6014474287851901,1.2813718686232796,-0.842587033373484,0.2202320716883859,base_6,mistralai_mistral-small-3.2-24b-instruct,0.35669183861600895,0.9610403540433706
