range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,31.541240799011767,0.18432270316608199,,,0.10115611353416913,0.23502816576403177
medium,15.4714679917803,0.09827994014576864,,6.714285714285653,-0.3043039914179354,0.23525030686203605
long,27.75040943028647,0.08665929312151889,,,0.3573213581597951,0.23502816576403165
